epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
199,0.02446338,1.00000000,1.00000000,1.00000000,1.00000000,1.15221752,0.57000000,0.58139535,0.50000000,0.53763441,425
200,0.02401544,1.00000000,1.00000000,1.00000000,1.00000000,1.16365029,0.52000000,0.52631579,0.40000000,0.45454545,425
201,0.02371650,1.00000000,1.00000000,1.00000000,1.00000000,1.16066836,0.56000000,0.56818182,0.50000000,0.53191489,422
202,0.02381833,1.00000000,1.00000000,1.00000000,1.00000000,1.16776619,0.53000000,0.53658537,0.44000000,0.48351648,427
203,0.02296580,1.00000000,1.00000000,1.00000000,1.00000000,1.17248825,0.53000000,0.53846154,0.42000000,0.47191011,439
204,0.02287110,1.00000000,1.00000000,1.00000000,1.00000000,1.17598464,0.51000000,0.51351351,0.38000000,0.43678161,426
205,0.02505748,1.00000000,1.00000000,1.00000000,1.00000000,1.20020398,0.52000000,0.53125000,0.34000000,0.41463415,425
206,0.02861660,1.00000000,1.00000000,1.00000000,1.00000000,1.19399998,0.56000000,0.56000000,0.56000000,0.56000000,426
207,0.02210628,1.00000000,1.00000000,1.00000000,1.00000000,1.17720030,0.56000000,0.56818182,0.50000000,0.53191489,422
208,0.02150641,1.00000000,1.00000000,1.00000000,1.00000000,1.18274968,0.51000000,0.51351351,0.38000000,0.43678161,426
209,0.02189718,1.00000000,1.00000000,1.00000000,1.00000000,1.19849725,0.50000000,0.50000000,0.36000000,0.41860465,425
210,0.02211732,1.00000000,1.00000000,1.00000000,1.00000000,1.18786784,0.56000000,0.56521739,0.52000000,0.54166667,438
211,0.02193419,1.00000000,1.00000000,1.00000000,1.00000000,1.19296793,0.56000000,0.56521739,0.52000000,0.54166667,424
